_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,choose_path,choose_path:confidence,choose_path_gold,end,path_1,path_2,path_3,path_4,path_5,start
409669427,false,,finalized,5,2/7/2014 15:37:47,-&gt;South_Sudan-&gt;Lists_of_cities_by_country-&gt;,0.6036,,Namibia,-&gt;South_Sudan-&gt;Lists_of_cities_by_country-&gt;,-&gt;South_Sudan-&gt;Togo-&gt;,-&gt;Greater_Upper_Nile-&gt;Africa-&gt;,-&gt;South_Sudan-&gt;Tanzania-&gt;,-&gt;South_Sudan-&gt;Swaziland-&gt;,Jonglei
409669428,false,,finalized,5,2/7/2014 15:22:04,-&gt;IRB_Junior_World_Championship-&gt;2012_IRB_Junior_World_Rugby_Trophy-&gt;,0.5791,,2008_IRB_Junior_World_Rugby_Trophy,-&gt;South_Africa_national_under-20_rugby_union_team-&gt;,-&gt;IRB_Junior_World_Championship-&gt;2012_IRB_Junior_World_Rugby_Trophy-&gt;,-&gt;IRB_Junior_World_Championship-&gt;2013_IRB_Junior_World_Championship-&gt;,-&gt;Pumas_(rugby_team)-&gt;South_Africa_national_under-20_rugby_union_team-&gt;,-&gt;British_and_Irish_Lions-&gt;IRB_Junior_World_Rugby_Trophy-&gt;,Southern_Spears
409669429,false,,finalized,6,2/7/2014 15:09:03,-&gt;Record_producer-&gt;New_York-&gt;,0.3409,,London,-&gt;Record_producer-&gt;,-&gt;Reunion_Records-&gt;Square_Enix-&gt;,-&gt;Record_producer-&gt;New_York-&gt;,-&gt;Record_label-&gt;Brit_Awards-&gt;,-&gt;Record_producer-&gt;The_Who-&gt;,Keep_On_Moving_(SHINEmk_album)
409669430,false,,finalized,5,2/7/2014 15:02:39,-&gt;Stork-&gt;Modern_birds-&gt;,0.4096,,Owl,-&gt;Stork-&gt;Modern_birds-&gt;,-&gt;Stork-&gt;Archaeopteryx-&gt;,-&gt;Stork-&gt;Charadriiformes-&gt;,-&gt;Stork-&gt;Bird_vision-&gt;,-&gt;Stork-&gt;Tinamou-&gt;,Ciconiidae
409669431,false,,finalized,5,2/7/2014 15:16:49,-&gt;California-&gt;San_Diego-&gt;,0.791,,Panhe,"-&gt;California-&gt;Vista,_California-&gt;","-&gt;Santa_Monica,_California-&gt;San_Diego-&gt;","-&gt;Ventura,_California-&gt;San_Marcos,_California-&gt;","-&gt;Ventura,_California-&gt;San_Diego-&gt;",-&gt;California-&gt;San_Diego-&gt;,School_on_Wheels_Inc.
409669432,false,,finalized,5,2/7/2014 15:24:31,-&gt;Biological_classification-&gt;,0.4151,,Carl_Linnaeus,-&gt;Biological_classification-&gt;,-&gt;Biological_classification-&gt;Ernst_Haeckel-&gt;,-&gt;Lepidoptera-&gt;,-&gt;Animal-&gt;Amphibia_in_the_10th_edition_of_Systema_Naturae-&gt;,-&gt;Binomial_nomenclature-&gt;American_Robin-&gt;,Zeheba_aureatoides
409669433,false,,finalized,5,2/7/2014 15:07:12,-&gt;Textile-&gt;,0.8218,,Lampas,-&gt;Glossary_of_textile_manufacturing-&gt;Chiffon_(fabric)-&gt;,-&gt;Textile-&gt;Paisley_(design)-&gt;,-&gt;Textile-&gt;,-&gt;Textile-&gt;Vinyl_coated_polyester-&gt;,-&gt;Textile-&gt;Harris_Tweed-&gt;,Grogram
409669434,false,,finalized,5,2/7/2014 15:57:01,-&gt;Dacian_fortress_of_Ponor-&gt;,0.8,,Diocese_of_Dacia,-&gt;Dacian_fortress_of_Ponor-&gt;,-&gt;Protochronism-&gt;,-&gt;Cotini-&gt;,-&gt;Carpi_(people)-&gt;,-&gt;Bregedava-&gt;,Dacian_fortress_of_Bucium
409669435,false,,finalized,5,2/7/2014 15:12:37,-&gt;Persepolis_(newspaper)-&gt;Persepolis_F.C._Reserves-&gt;,0.3957,,Saipa_F.C.,-&gt;Persepolis_F.C._Reserves-&gt;,-&gt;Persepolis_F.C.-&gt;Karim_Ansarifard-&gt;,-&gt;Persepolis_F.C._Reserves-&gt;2006_Hazfi_Cup_Final-&gt;,-&gt;Persepolis_(newspaper)-&gt;Persepolis_F.C._Reserves-&gt;,-&gt;Persepolis_F.C._statistics_and_records-&gt;Jalal_Hosseini-&gt;,Persepolis_FC
409669436,false,,finalized,5,2/7/2014 15:04:56,-&gt;Steve_Ovett-&gt;Noureddine_Morceli-&gt;,0.4211,,Arabic_language,-&gt;European_Athletics_Championships-&gt;Stockholm-&gt;,-&gt;Steve_Ovett-&gt;Noureddine_Morceli-&gt;,-&gt;Billy_Konchellah-&gt;Bahrain-&gt;,-&gt;Wilfred_Bungei-&gt;Reuters-&gt;,-&gt;Steve_Cram-&gt;Noureddine_Morceli-&gt;,Olaf_Beyer
409669437,false,,finalized,5,2/7/2014 15:38:13,-&gt;Keyhole_Markup_Language-&gt;Google_Base-&gt;,0.373,,Google,-&gt;GeoRSS-&gt;Keyhole_Markup_Language-&gt;,-&gt;Keyhole_Markup_Language-&gt;Google_Sidewiki-&gt;,-&gt;Keyhole_Markup_Language-&gt;Google_Base-&gt;,-&gt;Keyhole_Markup_Language-&gt;Google_Bookmarks-&gt;,-&gt;Keyhole_Markup_Language-&gt;Google_Authenticator-&gt;,Populated_places_in_Borujen_County
409669438,false,,finalized,5,2/7/2014 15:11:18,-&gt;Elfenstein-&gt;,0.3625,,Germany,-&gt;Elfenstein-&gt;,-&gt;Ostlandkreuz-&gt;,-&gt;Schierke-&gt;,-&gt;Helenenruh-&gt;,-&gt;Ottofelsen-&gt;,Harzer_Wandernadel
409669439,false,,finalized,5,2/7/2014 15:17:13,-&gt;Binomial_nomenclature-&gt;Latin-&gt;,0.3898,,List_of_Latin_and_Greek_words_commonly_used_in_systematic_names,-&gt;Acalyptratae-&gt;Biological_classification-&gt;,-&gt;Insect-&gt;Latin-&gt;,-&gt;Biological_classification-&gt;Biological_classification-&gt;,-&gt;Arthropod-&gt;Biological_classification-&gt;,-&gt;Binomial_nomenclature-&gt;Latin-&gt;,Trypeta_dorsocentralis
409669440,false,,finalized,5,2/7/2014 15:00:43,-&gt;Olympic_Games-&gt;2020_Summer_Olympics-&gt;,0.6098,,Bids_for_the_2000_Summer_Olympics,-&gt;Olympic_Games-&gt;2026_Winter_Olympics-&gt;,-&gt;Moscow-&gt;2020_Summer_Olympics-&gt;,-&gt;Olympic_Games-&gt;2024_Summer_Olympics-&gt;,-&gt;Olympic_Games-&gt;2020_Summer_Olympics-&gt;,-&gt;Olympic_Games-&gt;2022_Winter_Olympics-&gt;,Vladimir_Dolgov
409669441,false,,finalized,5,2/7/2014 14:56:16,-&gt;Financial_modeling-&gt;Real_options_valuation-&gt;,0.4149,,Harvard_Business_Review,-&gt;Control_self-assessment-&gt;Information_technology-&gt;,-&gt;Mark-to-market_accounting-&gt;Financial_modeling-&gt;,-&gt;Business_valuation-&gt;Real_options_valuation-&gt;,-&gt;Financial_modeling-&gt;Real_options_valuation-&gt;,-&gt;Management_accounting-&gt;Financial_modeling-&gt;,Financial_analysis
409669442,false,,finalized,5,2/7/2014 15:06:20,-&gt;Vietnam-&gt;,0.813,,Vietnam,-&gt;Vietnam-&gt;,-&gt;Long_Xuyen-&gt;,-&gt;Thanh_Phu_District-&gt;,"-&gt;Binh_Tan_District,_Vinh_Long-&gt;",-&gt;Hau_Giang_Province-&gt;,Long_Ho_District
409669443,false,,finalized,5,2/7/2014 15:08:51,-&gt;Jolina_Magdangal-&gt;,0.8219,,Sarah_Lahbati,-&gt;Jolina_Magdangal-&gt;,-&gt;Jolina_Magdangal-&gt;Carla_Abellana-&gt;,-&gt;Jolina_Magdangal-&gt;C._J._Muere-&gt;,-&gt;Jolina_Magdangal-&gt;Diva_Montelaba-&gt;,-&gt;Jolina_Magdangal-&gt;LJ_Reyes-&gt;,Jolina_Magdangal_albums
409669444,false,,finalized,5,2/7/2014 15:24:13,-&gt;Group_5_element-&gt;Periodic_table_(large_version)-&gt;,0.4094,,Isotopes_of_oxygen,-&gt;Isotopes_of_antimony-&gt;,-&gt;Sulfur-&gt;Isotopes_of_sulfur-&gt;,-&gt;Group_5_element-&gt;Periodic_table_(large_version)-&gt;,-&gt;Rubidium-&gt;Isotopes_of_rubidium-&gt;,-&gt;Gold-&gt;Isotopes_of_gold-&gt;,Antimony
409669445,false,,finalized,5,2/7/2014 15:24:42,-&gt;Hydrophilidae-&gt;,0.5993,,Staphyliniformia,-&gt;Hydrophilidae-&gt;,-&gt;Hydrophilidae-&gt;Coccinellidae-&gt;,-&gt;Hydrophilidae-&gt;Scirtidae-&gt;,-&gt;Hydrophilidae-&gt;Lamingtoniidae-&gt;,-&gt;Hydrophilidae-&gt;Crowsoniellidae-&gt;,Hydrophilidae-stub
409669446,false,,finalized,5,2/7/2014 15:23:55,-&gt;Barcial_del_Barco-&gt;,0.589,,Puebla_de_Sanabria,-&gt;Barcial_del_Barco-&gt;,-&gt;Rionegro_del_Puente-&gt;,-&gt;Pobladura_de_Valderaduey-&gt;,-&gt;Roales-&gt;,-&gt;Mahide-&gt;,Bermillo_de_Sayago
409669447,false,,finalized,5,2/7/2014 15:08:46,-&gt;Clerks:_The_Animated_Series-&gt;American_Broadcasting_Company-&gt;,0.4146,,Hughes_Television_Network,-&gt;Clerks:_The_Animated_Series-&gt;American_Broadcasting_Company-&gt;,-&gt;Clerks:_The_Animated_Series-&gt;NBC-&gt;,-&gt;Clerks:_The_Animated_Series-&gt;UPN-&gt;,-&gt;Clerks:_The_Animated_Series-&gt;UPN-&gt;,-&gt;Clerks:_The_Animated_Series-&gt;CBS-&gt;,Leonardo_Is_Caught_in_the_Grip_of_an_Outbreak_of_Randal's_Imagination_and_Patrick_Swayze_Either_Does_or_Doesn't_Work_in_the_New_Pet_Store
409669448,false,,finalized,5,2/7/2014 15:07:06,-&gt;Antarctica-&gt;Demographics_of_Antarctica-&gt;,0.5912,,Chile,-&gt;Livingston_Island-&gt;,-&gt;Antarctica-&gt;Deception_Island-&gt;,-&gt;Antarctica-&gt;Demographics_of_Antarctica-&gt;,-&gt;Bulgaria-&gt;Australia-&gt;,-&gt;Bulgaria-&gt;Muscat_(grape)-&gt;,Vidin_Heights
409669449,false,,finalized,5,2/7/2014 15:14:08,-&gt;South_Korea-&gt;Russia-&gt;,0.4116,,Russian_Far_East,-&gt;Europe-&gt;Eurasia-&gt;,-&gt;South_Korea-&gt;Russia-&gt;,-&gt;South_Korea-&gt;Russian_Far_East-&gt;,-&gt;South_Korea-&gt;Japan-&gt;,-&gt;Europe-&gt;Russia-&gt;,Ragnarok_Online_2:_Legend_of_the_Second
409669450,false,,finalized,5,2/7/2014 14:53:45,-&gt;Potassium-&gt;Banana-&gt;,0.589,,Fungus,-&gt;Microorganism-&gt;,-&gt;Excipient-&gt;Ethanol-&gt;,-&gt;Pesticide-&gt;,-&gt;Taboo_food_and_drink-&gt;,-&gt;Potassium-&gt;Banana-&gt;,Acesulfame_potassium
409669451,false,,finalized,5,2/7/2014 15:02:25,-&gt;Musical_theatre-&gt;Dracula_(Czech_musical)-&gt;,1.0,,"Dracula,_the_Musical",-&gt;Musical_theatre-&gt;Dracula_(Czech_musical)-&gt;,-&gt;The_Invisible_Man_(film)-&gt;Van_Helsing_(film)-&gt;,-&gt;The_Invisible_Man_(film)-&gt;House_of_Dracula-&gt;,-&gt;The_Invisible_Man_(film)-&gt;Mad_Mad_Mad_Monsters-&gt;,-&gt;The_Invisible_Man_(film)-&gt;Hotel_Transylvania-&gt;,The_Well_of_Romance
409669452,false,,finalized,5,2/7/2014 15:12:09,-&gt;Asiatic_rhinoceros_beetle-&gt;10th_edition_of_Systema_Naturae-&gt;,0.6132,,Reptile,-&gt;Animal-&gt;,-&gt;Pixar-&gt;Mexico-&gt;,-&gt;Animal-&gt;Trace_fossil-&gt;,-&gt;Asiatic_rhinoceros_beetle-&gt;10th_edition_of_Systema_Naturae-&gt;,-&gt;North_Africa-&gt;Algeria-&gt;,European_rhinoceros_beetle
409669453,false,,finalized,6,2/7/2014 15:12:00,-&gt;Georgia_Institute_of_Technology-&gt;List_of_Georgia_Institute_of_Technology_faculty-&gt;,0.5114,,Bobby_Dodd_Stadium,-&gt;The_Metropolitan_(Atlanta_condominium_building)-&gt;Five_Points_Plaza-&gt;,-&gt;Georgia_Institute_of_Technology-&gt;Hank_McCamish_Pavilion-&gt;,-&gt;Georgia_Institute_of_Technology-&gt;Georgia_Tech_Library-&gt;,-&gt;Georgia_Institute_of_Technology-&gt;List_of_Georgia_Institute_of_Technology_faculty-&gt;,-&gt;Georgia_Institute_of_Technology-&gt;The_Technique-&gt;,John_W._Grant
409669454,false,,finalized,5,2/7/2014 15:11:35,-&gt;Guglielmo_Marconi-&gt;,0.431,,Videoconferencing,-&gt;Telecommunications_in_Kazakhstan-&gt;,-&gt;Guglielmo_Marconi-&gt;,-&gt;Telecommunications_in_the_Central_African_Republic-&gt;,-&gt;Telecommunications_in_Anguilla-&gt;,-&gt;Telecommunications_in_Monaco-&gt;,Television_transmitter
409669455,false,,finalized,6,2/7/2014 15:24:42,-&gt;Bob_Dylan_(album)-&gt;,0.5,,Bob_Dylan,-&gt;Never_Ending_Tour-&gt;,-&gt;Dylan_&_the_Dead-&gt;,-&gt;When_I_Paint_My_Masterpiece-&gt;,-&gt;Bob_Dylan_(album)-&gt;,-&gt;65_Revisited-&gt;,Bob_Dylan_and_The_Band_1974_Tour
409669456,false,,finalized,5,2/7/2014 15:08:40,-&gt;Bowie_State_University-&gt;Zeta_Phi_Beta-&gt;,0.8169,,Zeta_Phi_Beta,-&gt;Bowie_State_University-&gt;Zeta_Phi_Beta-&gt;,-&gt;Bowie_State_University-&gt;The_Braxtons-&gt;,-&gt;Bowie_State_University-&gt;University_of_the_District_of_Columbia-&gt;,-&gt;Bowie_State_University-&gt;Savannah_State_University-&gt;,-&gt;Bowie_State_University-&gt;Tennessee_State_University-&gt;,Bowie_State_Bulldogs_football_players
409669457,false,,finalized,5,2/7/2014 15:14:42,-&gt;Cape_Town_City_Ballet-&gt;,0.4322,,The_Lady_of_the_Camellias,-&gt;Cape_Town_City_Ballet-&gt;,-&gt;American_Ballet_Theatre-&gt;Roberto_Bolle-&gt;,-&gt;Stuttgart_Ballet-&gt;Cape_Town_City_Ballet-&gt;,-&gt;Joffrey_Ballet-&gt;Cape_Town_City_Ballet-&gt;,-&gt;The_Royal_Ballet-&gt;Cape_Town_City_Ballet-&gt;,Pacific_Northwest_Ballet
409669458,false,,finalized,5,2/7/2014 15:35:24,-&gt;Province_of_Novara-&gt;Castellazzo_Novarese-&gt;,0.7895,,Novara,-&gt;Cureggio-&gt;,-&gt;Italy-&gt;Guelphs_and_Ghibellines-&gt;,-&gt;Borgomanero-&gt;Granozzo_con_Monticello-&gt;,-&gt;Province_of_Novara-&gt;Castellazzo_Novarese-&gt;,-&gt;Piedmont-&gt;,Agogna
409669459,false,,finalized,5,2/7/2014 15:17:13,-&gt;London_Football_Association-&gt;,0.6033,,Ashford_Town_F.C.,-&gt;London_Football_Association-&gt;,-&gt;AFC_Wimbledon-&gt;,-&gt;Uxbridge_F.C.-&gt;,-&gt;Bromley_F.C.-&gt;,-&gt;Charlton_Athletic_F.C.-&gt;,Clapham_Rovers_F.C.
409669460,false,,finalized,5,2/7/2014 15:05:57,-&gt;Given_name-&gt;Jonathan_Swift-&gt;,0.5848,,Jonathan_Swift,-&gt;Surname-&gt;Given_name-&gt;,-&gt;Given_name-&gt;Abigail-&gt;,-&gt;Given_name-&gt;Jonathan_Swift-&gt;,-&gt;Surname-&gt;Given_name-&gt;,-&gt;Given_name-&gt;Vanessa_(name)-&gt;,Tsintsadze
409669461,false,,finalized,5,2/7/2014 15:08:06,-&gt;Rugby_league-&gt;Rupert_Murdoch-&gt;,0.5731,,Fox_Sports_(Australia),-&gt;Rugby_league-&gt;Laws_of_rugby_league-&gt;,-&gt;Rugby_league-&gt;Rupert_Murdoch-&gt;,-&gt;Rugby_league-&gt;National_Rugby_League-&gt;,-&gt;Hull_Kingston_Rovers-&gt;2010_Super_League_Grand_Final-&gt;,-&gt;Rugby_league-&gt;Melbourne_Storm-&gt;,Mike_Hall_(rugby_league)
409669462,false,,finalized,5,2/7/2014 15:23:55,-&gt;London_Underground-&gt;Catania_Metro-&gt;,0.4073,,Milan_Metro,-&gt;Horsecar-&gt;Rapid_transit-&gt;,-&gt;London_Underground-&gt;Helsinki_Metro-&gt;,-&gt;London_Underground-&gt;Copenhagen_Metro-&gt;,-&gt;London_Underground-&gt;Catania_Metro-&gt;,-&gt;London_Underground-&gt;Genoa_Metro-&gt;,Wotton_railway_station
409669463,false,,finalized,5,2/7/2014 15:16:39,-&gt;Germany-&gt;Wuppertal-&gt;,0.596,,Oldenburg,-&gt;1900_in_Germany-&gt;,"-&gt;1917_in_Germany-&gt;Wilhelm_II,_German_Emperor-&gt;",-&gt;Germany-&gt;Wuppertal-&gt;,"-&gt;George_Albert,_Prince_of_Schwarzburg-Rudolstadt-&gt;German_Empire-&gt;","-&gt;William,_Duke_of_Brunswick-&gt;Royal_house-&gt;",1878_in_Germany
409669464,false,,finalized,5,2/7/2014 14:54:50,-&gt;1973_Georgia_Bulldogs_football_team-&gt;Georgia_Bulldogs_football_under_Vince_Dooley-&gt;,0.3875,,1965_NCAA_University_Division_football_rankings,-&gt;1971_Georgia_Bulldogs_football_team-&gt;Georgia_Bulldogs_football_under_Vince_Dooley-&gt;,-&gt;2012_Georgia_Bulldogs_football_team-&gt;Coaches'_Poll-&gt;,-&gt;1987_Georgia_Bulldogs_football_team-&gt;Georgia_Bulldogs_football_under_Vince_Dooley-&gt;,-&gt;1973_Georgia_Bulldogs_football_team-&gt;Georgia_Bulldogs_football_under_Vince_Dooley-&gt;,-&gt;2012_Georgia_Bulldogs_football_team-&gt;AP_Poll-&gt;,Georgia_Bulldogs_football_under_Ernest_Brown
409669465,false,,finalized,6,2/7/2014 15:29:13,-&gt;1901_in_Ireland-&gt;South_Africa-&gt;,0.5129,,Thailand,-&gt;Ireland-&gt;World_War_II-&gt;,-&gt;Ireland-&gt;Russia-&gt;,-&gt;1901_in_Ireland-&gt;South_Africa-&gt;,-&gt;Ireland-&gt;Georgia_(country)-&gt;,-&gt;1901-&gt;Russia-&gt;,1901_in_Ireland
409669466,false,,finalized,5,2/7/2014 15:04:00,-&gt;Miss_Universe_2002-&gt;Mexico-&gt;,0.6098,,Sprachbund,-&gt;Mexico-&gt;Mexico-&gt;,-&gt;Mexico-&gt;Mexico-&gt;,-&gt;Miss_Universe_2002-&gt;Mexico-&gt;,-&gt;Mexico-&gt;Mesoamerica-&gt;,-&gt;Jacqueline_Bracamontes-&gt;Mexico-&gt;,Ericka_Cruz
409669467,false,,finalized,6,2/7/2014 15:29:14,-&gt;Non-standard_calculus-&gt;,0.5156,,George_Berkeley,-&gt;Class_(set_theory)-&gt;Belief-&gt;,-&gt;Infinity-&gt;Bertrand_Russell-&gt;,-&gt;Non-standard_calculus-&gt;,-&gt;Georg_Cantor-&gt;,-&gt;Martin_Gardner-&gt;Calculus-&gt;,Surreal_number
409669468,false,,finalized,5,2/7/2014 15:27:32,-&gt;Immigration-&gt;Boat_people-&gt;,0.6071,,Italy,-&gt;North_America-&gt;,-&gt;Immigration-&gt;Boat_people-&gt;,-&gt;SkyTeam-&gt;,-&gt;Airline_meal-&gt;Beef-&gt;,-&gt;Immigration-&gt;Austria-Hungary-&gt;,Baggage
409669469,false,,finalized,5,2/7/2014 15:35:40,-&gt;John_Greenleaf_Whittier-&gt;Clerk_(Quaker)-&gt;,0.411,,Margaret_Fell,-&gt;John_Greenleaf_Whittier-&gt;Clerk_(Quaker)-&gt;,-&gt;John_Greenleaf_Whittier-&gt;Rufus_Jones_(writer)-&gt;,-&gt;John_Greenleaf_Whittier-&gt;Yearly_Meeting-&gt;,-&gt;John_Greenleaf_Whittier-&gt;List_of_Friends_schools-&gt;,-&gt;John_Greenleaf_Whittier-&gt;American_Friends_Service_Committee-&gt;,Poetry_and_hymns_by_John_Greenleaf_Whittier
409669470,false,,finalized,5,2/7/2014 15:11:35,-&gt;Last_Time_I_Saw_Him_(song)-&gt;Berry_Gordy-&gt;,0.5993,,Motown,-&gt;Record_producer-&gt;,-&gt;Last_Time_I_Saw_Him_(song)-&gt;Berry_Gordy-&gt;,-&gt;Record_producer-&gt;Rock_music-&gt;,-&gt;Last_Time_I_Saw_Him_(song)-&gt;Blue_(Diana_Ross_album)-&gt;,-&gt;Randy_Goodrum-&gt;Who's_Holding_Donna_Now-&gt;,New_Horizons_(Dottie_West_album)
409669471,false,,finalized,5,2/7/2014 15:39:39,"-&gt;Bandera,_Texas-&gt;",0.589,,"Medina_County,_Texas","-&gt;McQueeney,_Texas-&gt;","-&gt;Bandera,_Texas-&gt;","-&gt;Tarpley,_Texas-&gt;","-&gt;Terrell_Hills,_Texas-&gt;","-&gt;Sutherland_Springs,_Texas-&gt;","Comfort,_Texas"
409669472,false,,finalized,6,2/7/2014 15:27:29,-&gt;Jazz-&gt;,0.6591,,List_of_clarinetists,-&gt;Jazz-&gt;,-&gt;Grady_Tate-&gt;Impulse!_Records-&gt;,-&gt;Jazz_fusion-&gt;Nu_jazz-&gt;,-&gt;Jazz-&gt;ESP-Disk-&gt;,-&gt;Oliver_Nelson-&gt;Jazz-&gt;,"Then_and_Now_(Grover_Washington,_Jr._album)"
409669473,false,,finalized,5,2/7/2014 15:08:41,-&gt;Web_(web_browser)-&gt;,0.7945,,ELinks,-&gt;OmniWeb-&gt;,-&gt;RSS_Bandit-&gt;Songbird_(software)-&gt;,-&gt;Web_(web_browser)-&gt;,-&gt;SeaMonkey-&gt;,-&gt;Songbird_(software)-&gt;,Aggregators
409669474,false,,finalized,5,2/7/2014 15:16:49,-&gt;England-&gt;Labour_Party_(UK)-&gt;,0.6051,,Social_Democratic_and_Labour_Party,-&gt;Wales-&gt;Politics_of_the_United_Kingdom-&gt;,-&gt;Wales-&gt;Prime_Minister_of_the_United_Kingdom-&gt;,-&gt;BT_postcode_area-&gt;Newry-&gt;,-&gt;England-&gt;Labour_Party_(UK)-&gt;,-&gt;Wales-&gt;Scottish_Parliament-&gt;,NP_postcode_area
409669475,false,,finalized,5,2/7/2014 14:53:07,-&gt;Country_music-&gt;Poland-&gt;,0.4,,Czech_Republic,-&gt;Country_music-&gt;Poland-&gt;,-&gt;Webcast-&gt;London-&gt;,-&gt;AM_broadcasting-&gt;Low_frequency-&gt;,-&gt;Country_music-&gt;Mandolin-&gt;,-&gt;Country_music-&gt;American_Idol-&gt;,KVPI_(AM)
409669476,false,,finalized,5,2/7/2014 15:07:56,-&gt;Switzerland-&gt;,0.2,,List_of_states_with_limited_recognition,-&gt;France-&gt;,-&gt;Mauritius-&gt;Singapore-&gt;,-&gt;France-&gt;Madagascar-&gt;,-&gt;Switzerland-&gt;,-&gt;Spain-&gt;Vatican_City-&gt;,2010_European_Seniors_Tour
409669477,false,,finalized,5,2/7/2014 15:09:36,-&gt;Southern_Hemisphere-&gt;,0.8122,,Burundi,-&gt;Southern_Hemisphere-&gt;,-&gt;Ivory_Coast-&gt;,-&gt;Ghana-&gt;,-&gt;Senegal-&gt;,-&gt;Russia-&gt;Bulgaria-&gt;,Western_Hemisphere
409669478,false,,finalized,5,2/7/2014 16:08:30,-&gt;Northern_Territory_Legislative_Assembly-&gt;Northern_Territory-&gt;,0.5906,,England,-&gt;Northern_Territory_Legislative_Assembly-&gt;Northern_Territory-&gt;,-&gt;Stephen_Hatton-&gt;Sydney-&gt;,-&gt;Daryl_Manzie-&gt;Antony_Green-&gt;,-&gt;Nick_Dondas-&gt;Rugby_league-&gt;,-&gt;Stephen_Hatton-&gt;University_of_New_South_Wales-&gt;,First_Hatton_Ministry
409669479,false,,finalized,5,2/7/2014 15:13:14,-&gt;Cricket-&gt;Harbhajan_Singh-&gt;,0.3976,,Faisalabad,-&gt;Bowling_average-&gt;Boundary_(cricket)-&gt;,-&gt;Cricket-&gt;Kevin_Pietersen-&gt;,-&gt;Cricket-&gt;List_of_international_cricket_centuries_by_David_Gower-&gt;,-&gt;Cricket-&gt;List_of_international_cricket_centuries_by_Sanath_Jayasuriya-&gt;,-&gt;Cricket-&gt;Harbhajan_Singh-&gt;,Estaban_Nino
409669480,false,,finalized,5,2/7/2014 15:20:58,-&gt;Bertelsmann_Music_Group-&gt;Sony_Mobile_Communications-&gt;,0.5791,,Sony_Broadcast_&_Professional_Research_Laboratories,-&gt;Music_download-&gt;Video_Unlimited-&gt;,-&gt;Bertelsmann_Music_Group-&gt;Nicole_Seligman-&gt;,-&gt;Bertelsmann_Music_Group-&gt;TR-55-&gt;,-&gt;Bertelsmann_Music_Group-&gt;Animax_Eastern_Europe-&gt;,-&gt;Bertelsmann_Music_Group-&gt;Sony_Mobile_Communications-&gt;,Paul_Brandt_discography
409669481,false,,finalized,5,2/7/2014 15:21:18,-&gt;List_of_2000s_UK_Singles_Chart_number_ones-&gt;,0.413,,YouTube,-&gt;List_of_2000s_UK_Singles_Chart_number_ones-&gt;,-&gt;UK_Singles_Chart_records_and_statistics-&gt;Justin_Timberlake-&gt;,"-&gt;List_of_2000s_UK_Singles_Chart_number_ones-&gt;Mama_Do_(Uh_Oh,_Uh_Oh)-&gt;",-&gt;NME-&gt;Brit_Awards-&gt;,-&gt;UK_Singles_Chart_records_and_statistics-&gt;Jedward-&gt;,List_of_NME_number-one_singles
409669482,false,,finalized,5,2/7/2014 15:12:19,-&gt;Baseball_park-&gt;American_League_East-&gt;,0.6061,,1993_World_Series,-&gt;Baseball_park-&gt;American_League_East-&gt;,-&gt;Indianapolis_Indians-&gt;Ralph_Kiner-&gt;,-&gt;Indianapolis_Indians-&gt;Pittsburgh_Pirates-&gt;,-&gt;Indianapolis_Indians-&gt;Pittsburgh_sports_lore-&gt;,-&gt;Indianapolis_Indians-&gt;Herb_Score-&gt;,Washington_Park_(Indianapolis)
409669483,false,,finalized,5,2/7/2014 15:30:40,-&gt;2013_European_Artistic_Gymnastics_Championships-&gt;Bulgaria-&gt;,0.7953,,Provinces_of_Bulgaria,-&gt;1992_European_Women's_Artistic_Gymnastics_Championships-&gt;Bulgaria-&gt;,-&gt;2013_European_Artistic_Gymnastics_Championships-&gt;Bulgaria-&gt;,-&gt;2012_European_Men's_Artistic_Gymnastics_Championships-&gt;Bulgaria-&gt;,-&gt;Romania-&gt;Military_of_Bulgaria-&gt;,-&gt;2013_European_Artistic_Gymnastics_Championships-&gt;Bulgaria-&gt;,1977_European_Women's_Artistic_Gymnastics_Championships
409669484,false,,finalized,5,2/7/2014 15:03:55,-&gt;Radio-&gt;Radio-&gt;,0.3995,,Radio_format,-&gt;Radio-&gt;Radio-&gt;,-&gt;Radio-&gt;The_Howard_Stern_Show-&gt;,-&gt;The_Breeze_(New_Zealand)-&gt;Radio_New_Zealand_National-&gt;,-&gt;4XO-&gt;More_FM-&gt;,-&gt;Radio-&gt;List_of_XM_Satellite_Radio_channels-&gt;,Radio_Otago
409669485,false,,finalized,6,2/7/2014 15:37:18,-&gt;Tineidae-&gt;Biological_classification-&gt;,0.3284,,Biochemistry,-&gt;Tineidae-&gt;Biological_classification-&gt;,-&gt;Animal-&gt;Intron-&gt;,-&gt;Genus-&gt;Biological_classification-&gt;,-&gt;Biological_classification-&gt;Life-&gt;,-&gt;Genus-&gt;Ecology-&gt;,Peritrana
409669486,false,,finalized,5,2/7/2014 15:31:21,-&gt;Numeral_system-&gt;,0.637,,Indian_numerals,-&gt;Factorial_number_system-&gt;,-&gt;Counting_rods-&gt;,-&gt;Numeral_system-&gt;,-&gt;Burmese_numerals-&gt;,-&gt;Vigesimal-&gt;,Non-standard_positional_numeral_systems
