_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,choose_path,choose_path:confidence,end,path_1,path_2,path_3,path_4,path_5,start
414407488,false,,finalized,5,2/15/2014 21:14:16,-&gt;Apparatus and method for controlling the fuel supply of a gas-fueled -&gt;Fuel management system for a gaseous fuel internal combustion engine -&gt;Fuel injection apparatus for vehicles -&gt;Liquid butane fuel injection for internal combustion engines -&gt;Gaseous hydrocarbon fuel storage system and power plant for vehicles -&gt;Self-regenerating system of removing oxygen and water impurities from -&gt;Method of transmitting hydrogen -&gt;,0.6,Chemistry  Electrical Current Producing Apparatus Product and Process,-&gt;Fuel supply system for an internal combustion engine -&gt;Hydrogen engine system with metal hydride container -&gt;Hydrogen storage cell -&gt;Flexible means for storing and recovering hydrogen -&gt;Method of transmitting hydrogen -&gt;,-&gt;Fuel supply system for an internal combustion engine -&gt;Hydrogen supply system -&gt;,-&gt;Apparatus and method for controlling the fuel supply of a gas-fueled -&gt;Fuel management system for a gaseous fuel internal combustion engine -&gt;Fuel injection apparatus for vehicles -&gt;Gaseous hydrocarbon fuel storage system and power plant for vehicles -&gt;Self-regenerating system of removing oxygen and water impurities from -&gt;Method of transmitting hydrogen -&gt;,-&gt;Apparatus and method for controlling the fuel supply of a gas-fueled -&gt;Fuel management system for a gaseous fuel internal combustion engine -&gt;Fuel injection apparatus for vehicles -&gt;Liquid butane fuel injection for internal combustion engines -&gt;Gaseous hydrocarbon fuel storage system and power plant for vehicles -&gt;Self-regenerating system of removing oxygen and water impurities from -&gt;Method of transmitting hydrogen -&gt;,-&gt;Fuel supply system for an internal combustion engine -&gt;Hydrogen supply method -&gt;,Gas fuel supply piping system 
414407489,false,,finalized,5,2/15/2014 21:14:11,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Fuel control with learning capability for motor vehicle combustion engine -&gt;Fuel control system with calibration learning capability for motor -&gt;,0.4,Air fuel mixture control apparatus for carbureted internal combustion ,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Control system for internal combustion engine -&gt;Fuel control system with calibration learning capability for motor -&gt;,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Electronic apparatus for feed control of air-gasoline mixture in -&gt;Fuel control system with calibration learning capability for motor -&gt;,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Closed loop fuel control with sample-hold operative in response to -&gt;,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Fuel control with learning capability for motor vehicle combustion engine -&gt;Fuel control system with calibration learning capability for motor -&gt;,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Fuel control system with calibration learning capability for motor -&gt;,Air-fuel ratio control method and apparatus for an internal combustion 
414407490,false,,finalized,5,2/15/2014 21:13:57,-&gt;Multisurface cleaning composition and method of use -&gt;Glass cleaning composition containing a cyclic anhydride and a -&gt;Outside window cleaner containing polyvinyl alcohol and amine-containing -&gt;Light duty hand dishwashing liquid detergent composition -&gt;Light duty liquid detergent -&gt;,0.6,Cleaning Compositions for Solid Surfaces Auxiliary Compositions Therefor or Processes of Preparing the Compositions,-&gt;Thickened aqueous cleaning compositions -&gt;Thickened aqueous cleaning compositions -&gt;Method for cleaning hard surfaces -&gt;Stable liquid detergent compositions -&gt;Liquid cleaning compositions -&gt;,-&gt;Multisurface cleaning composition and method of use -&gt;Liquid crystal detergent composition -&gt;Liquid abrasive cleansing composition containing grease-removal solvent -&gt;Stable liquid detergent suspensions -&gt;Liquid cleaning compositions -&gt;,-&gt;Multisurface cleaning composition and method of use -&gt;Glass cleaning composition containing a cyclic anhydride and a -&gt;Outside window cleaner containing polyvinyl alcohol and amine-containing -&gt;Light duty hand dishwashing liquid detergent composition -&gt;Light duty liquid detergent -&gt;,-&gt;Multisurface cleaning composition and method of use -&gt;Hard surface cleaning composition containing polyacrylate copolymers as -&gt;Hard surface cleaning composition -&gt;Light duty hand dishwashing liquid detergent composition -&gt;Light duty liquid detergent -&gt;,-&gt;Process for handwashing socks or stockings -&gt;,"Liquid cleaning compositions based on cationic surfactant, nonionic "
414407491,false,,finalized,5,2/15/2014 21:14:20,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating ammonium nitrate-containing waste water -&gt;Process for the elimination of ammonia in coke plant waste waters -&gt;Process for treating waste water -&gt;Process for treating waste water -&gt;,0.4,Liquid Purification or Separation,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating ammonium nitrate-containing waste water -&gt;Process for treating waste water -&gt;Liquid Purification or Separation-&gt;,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating waste water -&gt;Process of forming catalytic surfaces for wet oxidation reactions -&gt;Liquid Purification or Separation-&gt;,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating waste water -&gt;Process for treating waste water -&gt;Liquid Purification or Separation-&gt;,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating ammonium nitrate-containing waste water -&gt;Process for the elimination of ammonia in coke plant waste waters -&gt;Process for treating waste water -&gt;Process for treating waste water -&gt;,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating ammonium nitrate-containing waste water -&gt;Process for treating waste water -&gt;Process for treating waste water -&gt;,Processing Waste solidification 
414407492,false,,finalized,5,2/15/2014 21:13:55,-&gt;Programmable logic array -&gt;Integrated logic network with simplified programming -&gt;Electrically programmable logic array -&gt;Insulated gate field-effect transistor read-only memory array -&gt;Semiconductor memory cell -&gt;,0.6,Static Information Storage and Retrieval,-&gt;Programmable logic array -&gt;Integrated logic network with simplified programming -&gt;Electrically programmable MOS read-only memory with isolated decoders -&gt;Static Information Storage and Retrieval-&gt;,-&gt;Electrically programmable logic array -&gt;Insulated gate field-effect transistor read-only memory array -&gt;,-&gt;Programmable logic array -&gt;Integrated logic network with simplified programming -&gt;Electrically programmable logic array -&gt;Insulated gate field-effect transistor read-only memory array -&gt;,-&gt;Programmable logic array -&gt;Integrated logic network with simplified programming -&gt;Electrically programmable logic array -&gt;Insulated gate field-effect transistor read-only memory array -&gt;Semiconductor memory cell -&gt;,-&gt;Electrically programmable logic array -&gt;Insulated gate field-effect transistor read-only memory array -&gt;Semiconductor memory cell -&gt;,Logic array with programmable element output generation 
414407493,false,,finalized,6,2/15/2014 21:16:33,-&gt;Hybrid bit clock servo -&gt;Flying spot scanner with scan detection -&gt;,0.3333,Optics  Measuring and Testing,-&gt;Hybrid bit clock servo -&gt;Flying spot scanner with scan detection -&gt;Flying spot scanner with runout correction -&gt;,-&gt;Hybrid bit clock servo -&gt;Flying spot scanner with runout correction -&gt;,-&gt;Hybrid bit clock servo -&gt;Apparatus and method for correcting imperfection in a polygon used for -&gt;Method of detecting a synchronizing light beam -&gt;,-&gt;Hybrid bit clock servo -&gt;Facsimile and Static Presentation Processing-&gt;,-&gt;Hybrid bit clock servo -&gt;Flying spot scanner with scan detection -&gt;,Temporal pixel clock synchronization system 
414407494,false,,finalized,5,2/15/2014 21:44:19,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Piezoelectric transducer and components therefor -&gt;Piezoelectric ultrasonic transducers having acoustic impedance-matching -&gt;Front surface matched piezoelectric ultrasonic transducer array with -&gt;,0.4,Broadband electroacoustic converter ,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Broad band acoustic transducer -&gt;Electro-acoustic transducer element -&gt;Piezoelectric resonator with acoustic reflectors -&gt;,-&gt;Ultrasonic transducer -&gt;Piezoelectric resonator with acoustic reflectors -&gt;,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Acoustic imaging transducer -&gt;Front surface matched piezoelectric ultrasonic transducer array with -&gt;,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Piezoelectric transducer and components therefor -&gt;Piezoelectric ultrasonic transducers having acoustic impedance-matching -&gt;Front surface matched piezoelectric ultrasonic transducer array with -&gt;,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Ultrasonic probe having an ultrasonic propagation medium -&gt;Arc scan ultrasonic imaging system having diverging lens and path-length -&gt;Front surface matched piezoelectric ultrasonic transducer array with -&gt;,Thin film resonant chemical sensor with resonant acoustic isolator 
414407495,false,,finalized,5,2/15/2014 21:12:33,-&gt;Versatile tandem belt -&gt;Safety harness for motorcycle passenger -&gt;Motorcycle safety belt -&gt;,0.6,Apparel,-&gt;Motorcycle safety belt -&gt;Tandem rider harness -&gt;Support and guide strap -&gt;,-&gt;Motorcycle safety belt -&gt;Support and guide strap -&gt;,-&gt;Versatile tandem belt -&gt;Pillion rider belt -&gt;,-&gt;Versatile tandem belt -&gt;Tandem rider harness -&gt;Apparel-&gt;,-&gt;Versatile tandem belt -&gt;Safety harness for motorcycle passenger -&gt;Motorcycle safety belt -&gt;,Safety belt apparatus 
414407496,false,,finalized,6,2/15/2014 21:16:04,"-&gt;Interface circuits including driver circuits with switching noise -&gt;High speed CMOS backpanel transceiver -&gt;Full-level, fast CMOS output buffer -&gt;BiCMOS logic circuit with additional drive to the pull-down bipolar -&gt;BICMOS logical circuits -&gt;",0.6667,TTL compatible merged bipolar/CMOS output buffer circuits ,"-&gt;Interface circuits including driver circuits with switching noise -&gt;High speed CMOS backpanel transceiver -&gt;Full-level, fast CMOS output buffer -&gt;BiCMOS logic circuit with additional drive to the pull-down bipolar -&gt;BICMOS logical circuits -&gt;",-&gt;Apparatus for minimizing the reverse bias breakdown of emitter base -&gt;Semiconductor circuit having buffer function -&gt;Bi-MOS logic circuit having a totem pole type output buffer section -&gt;,-&gt;Apparatus for minimizing the reverse bias breakdown of emitter base -&gt;Semiconductor circuit having buffer function -&gt;Bi-MOS logic circuit having a totem pole type output buffer section -&gt;BICMOS logical circuits -&gt;,-&gt;Apparatus for minimizing the reverse bias breakdown of emitter base -&gt;BiMOS logical circuit -&gt;BICMOS logical circuits -&gt;,"-&gt;Interface circuits including driver circuits with switching noise -&gt;Full-level, fast CMOS output buffer -&gt;BiCMOS logic circuit with additional drive to the pull-down bipolar -&gt;BICMOS logical circuits -&gt;",Output buffer circuit having output bouncing controlled circuits 
414407497,false,,finalized,5,2/15/2014 21:13:46,-&gt;Thermal printer -&gt;Non impact dot matrix printer -&gt;Typewriting Machines-&gt;,0.4,Incremental Printing of Symbolic Information,-&gt;Thermal printer -&gt;Non impact dot matrix printer -&gt;Typewriting Machines-&gt;,-&gt;Voltage compensating drive circuit for a thermal printer -&gt;Method and apparatus for enhancing and maintaining character quality in -&gt;,-&gt;Printing head driving apparatus -&gt;Thermal head driving device -&gt;Method for controlling voltage and providing temperature compensation in -&gt;,-&gt;Printing head driving apparatus -&gt;Thermal printer -&gt;Method and apparatus for enhancing and maintaining character quality in -&gt;,-&gt;Printing head driving apparatus -&gt;Thermal printer -&gt;Thermal recording apparatus -&gt;Method for controlling voltage and providing temperature compensation in -&gt;,Thermal head temperature control device 
414407498,false,,finalized,5,2/15/2014 21:14:00,-&gt;Disposable forceps -&gt;,0.4,Surgery,-&gt;Tool having articulated opposing jaws -&gt;Disposable forceps -&gt;,-&gt;Surgery-&gt;,-&gt;Forceps -&gt;Tweezer forceps -&gt;Disposable forceps -&gt;Surgery-&gt;,-&gt;Disposable forceps -&gt;,-&gt;Surgery-&gt;,Needle holder for surgery 
414407499,false,,finalized,5,2/15/2014 21:14:11,-&gt;Optical component mounting -&gt;Process for aligning an optical fiber forming part of an optical -&gt;Socket for a detachable plug and socket connection for coupling an -&gt;Method for regulating the output power of a semiconductor laser -&gt;,0.4,Optical radiation generator electrically controlled ,-&gt;Method for positioning and bonding a solid body to a support base -&gt;Universal optical waveguide alignment ferrule -&gt;Molded optical fiber connector -&gt;,-&gt;Method for positioning and bonding a solid body to a support base -&gt;Light emitting assembly and a method of making same -&gt;Electroluminescent diode and optical fiber assembly -&gt;,-&gt;Optical component mounting -&gt;Electroluminescent diode and optical fiber assembly -&gt;,-&gt;Optical component mounting -&gt;Process for aligning an optical fiber forming part of an optical -&gt;Socket for a detachable plug and socket connection for coupling an -&gt;Method for regulating the output power of a semiconductor laser -&gt;,-&gt;Optical component mounting -&gt;Process for aligning an optical fiber forming part of an optical -&gt;Socket for a detachable plug and socket connection for coupling an -&gt;,Article that comprises a laser coupled to an optical fiber 
414407500,false,,finalized,5,2/15/2014 21:14:23,-&gt;Modular casing for a remote control having upper housing member -&gt;Remote command apparatus -&gt;Learning remote control device -&gt;Universal remote control device -&gt;,0.4,Remote control transmitter system ,-&gt;Modular casing for a remote control having upper housing member -&gt;Universal remote control device -&gt;,-&gt;Modular casing for a remote control having upper housing member -&gt;Remote command apparatus -&gt;Learning remote control device -&gt;Remotely controllable electronic apparatus -&gt;,-&gt;Modular casing for a remote control having upper housing member -&gt;Remote command apparatus -&gt;Learning remote control device -&gt;Learning-functionalized remote control receiver -&gt;Remotely controllable electronic apparatus -&gt;,-&gt;Modular casing for a remote control having upper housing member -&gt;Remote command apparatus -&gt;Learning remote control device -&gt;Universal remote control device -&gt;,-&gt;Modular casing for a remote control having upper housing member -&gt;Remote command apparatus -&gt;Learning remote control device -&gt;Remote control apparatus -&gt;Remote control system with key function display provisions -&gt;,Autoclavable remote hand control 
414407501,false,,finalized,5,2/15/2014 21:13:57,-&gt;Paper discharge apparatus having a feed controller -&gt;Recording medium feed mechanism for a printer and method of medium feed -&gt;Printer for printing on multiple types of printing sheets -&gt;Printer system for enabling user to select various forms-feed modes -&gt;Electronic printer equipped with detecting device for an exchangeable -&gt;Recording paper feeding apparatus -&gt;,0.4,Presses,-&gt;Heat transfer recording apparatus with a common drive source for -&gt;Thermal transfer recording method and apparatus -&gt;Recording paper feeding apparatus -&gt;,-&gt;Thermal transfer recording method and apparatus -&gt;Recording paper feeding apparatus -&gt;,-&gt;Recording apparatus and method of transporting recording paper -&gt;Recording paper feeding apparatus -&gt;,-&gt;Paper discharge apparatus having a feed controller -&gt;Recording apparatus and method of transporting recording paper -&gt;Recording paper feeding apparatus -&gt;,-&gt;Paper discharge apparatus having a feed controller -&gt;Recording medium feed mechanism for a printer and method of medium feed -&gt;Printer for printing on multiple types of printing sheets -&gt;Printer system for enabling user to select various forms-feed modes -&gt;Electronic printer equipped with detecting device for an exchangeable -&gt;Recording paper feeding apparatus -&gt;,Paper discharge apparatus 
414407502,false,,finalized,5,2/15/2014 21:13:59,-&gt;Remote control system for a missile -&gt;,0.6,Aeronautics,-&gt;Remote control system for a missile -&gt;,-&gt;GPS tracking system -&gt;Exploration system and method for high-accuracy and high-confidence -&gt;Dual satellite navigation system -&gt;Position determination and message transfer system employing satellites -&gt;System for determining the location of an airborne vehicle to the earth -&gt;,-&gt;GPS and satellite navigation system -&gt;GPS and satelite navigation system -&gt;Dual satellite navigation system -&gt;Position determination and message transfer system employing satellites -&gt;System for determining the location of an airborne vehicle to the earth -&gt;,-&gt;GPS and satellite navigation system -&gt;GPS and satelite navigation system -&gt;Dual satellite navigation system -&gt;System for determining the location of an airborne vehicle to the earth -&gt;,-&gt;GPS tracking system -&gt;Transdigitizer for relaying signals from global positioning system (GPS) -&gt;System for determining the location of an airborne vehicle to the earth -&gt;,Range safety tracking and data processing system 
414407503,false,,finalized,5,2/15/2014 21:13:44,-&gt;Process for the manufacture of carbamates -&gt;Process for preparing aromatic urethanes -&gt;Process for preparing aromatic urethanes -&gt;Process for the manufacture of urethanes -&gt;,0.4,Organic Compounds  Part of the Class 532570 Series,-&gt;Process for the manufacture of carbamates -&gt;Process for preparing aromatic urethanes -&gt;Process for the manufacture of urethanes -&gt;,-&gt;Process for the manufacture of carbamates -&gt;Process for the manufacture of urethanes -&gt;,-&gt;Process for the manufacture of carbamates -&gt;Process for preparing aromatic urethanes -&gt;Process for preparing aromatic urethanes -&gt;Process for the manufacture of urethanes -&gt;,-&gt;Process for the manufacture of carbamates -&gt;Process for preparing aromatic urethanes -&gt;Process for the manufacture of urethanes -&gt;,-&gt;Process for the preparation of urethanes -&gt;Process for preparing aromatic urethanes -&gt;Process for preparing aromatic urethanes -&gt;Process for the manufacture of urethanes -&gt;,Carbamate ester production 
414407504,false,,finalized,5,2/15/2014 21:13:31,-&gt;Manufacturing method of a capacitor having a storage electrode whose -&gt;Method of manufacturing a semiconductor memory using dummy source/drain -&gt;Semiconductor memory device with stacked capacitor structure and the -&gt;Semiconductor memory device having stacked capacitor-type memory cells -&gt;,0.4,Semiconductor memory device ,-&gt;Stacked multi-poly spacers with double cell plate capacitor -&gt;Method of making stacked E-cell capacitor DRAM cell -&gt;Method of making a dram cell with stacked capacitor -&gt;Transistor varactor for dynamics semiconductor storage means -&gt;Semiconductor memory device having stacked capacitor-type memory cells -&gt;,-&gt;Stacked multi-poly spacers with double cell plate capacitor -&gt;Method of making stacked E-cell capacitor DRAM cell -&gt;Dynamic random access memory device including a stack capacitor -&gt;Process for producing memory cell having stacked capacitor -&gt;,-&gt;Method of fabricating a vertical parallel cell capacitor having a -&gt;Semiconductor memory device with stacked capacitor structure and the -&gt;Semiconductor memory device having stacked capacitor-type memory cells -&gt;,-&gt;Manufacturing method of a capacitor having a storage electrode whose -&gt;Method of manufacturing a semiconductor memory using dummy source/drain -&gt;Semiconductor memory device with stacked capacitor structure and the -&gt;Semiconductor memory device having stacked capacitor-type memory cells -&gt;,-&gt;Method of fabricating a vertical parallel cell capacitor having a -&gt;Method of making stacked E-cell capacitor DRAM cell -&gt;Dynamic random access memory device including a stack capacitor -&gt;Process for producing memory cell having stacked capacitor -&gt;,Fabrication process for semiconductor device 
414407505,false,,finalized,5,2/15/2014 21:14:18,-&gt;Endless belt sanding block -&gt;Sanding block -&gt;,0.6,Abrading,-&gt;Endless belt sanding block -&gt;Hand-operated grinding or polishing tool -&gt;Abrasive finishing tool -&gt;,-&gt;Endless belt sanding block -&gt;Sanding block -&gt;,-&gt;Endless belt sanding block -&gt;Abrasive tool -&gt;,-&gt;Endless belt sanding block -&gt;Abrasive tool -&gt;Abrasive finishing tool -&gt;,-&gt;Endless belt sanding block -&gt;,Method and apparatus for sanding a plurality of work-pieces having 
414407506,false,,finalized,5,2/15/2014 21:14:31,-&gt;High density backplane connector -&gt;High density connector with contact wipe -&gt;,0.4,Connector mechanisms ,-&gt;High density backplane connector -&gt;Electrical connector utilizing flexible electrical circuitry -&gt;High density flexible circuit connector -&gt;Connector arrangement -&gt;,-&gt;High density backplane connector -&gt;High density connector with contact wipe -&gt;,-&gt;High density backplane connector -&gt;High density connector with contact wipe -&gt;Connector assembly with movable carriage -&gt;,-&gt;High density backplane connector -&gt;Electrical connector utilizing flexible electrical circuitry -&gt;Connector arrangement -&gt;,-&gt;High density backplane connector -&gt;Electrical connector utilizing flexible electrical circuitry -&gt;Connector arrangement -&gt;,Electrical connectors 
414407507,false,,finalized,5,2/15/2014 21:13:46,-&gt;Pre-emphasis and de-emphasis filters for a composite NTSC format video -&gt;Complementary pre-emphasis and de-emphasis circuits for a video signal -&gt;,0.2,Wave Transmission Lines and Networks,-&gt;Apparatus for temporally processing a video signal -&gt;Pre-emphasis and de-emphasis filters for a composite NTSC format video -&gt;Complementary pre-emphasis and de-emphasis circuits for a video signal -&gt;,-&gt;Pre-emphasis and de-emphasis filters for a composite NTSC format video -&gt;Complementary pre-emphasis and de-emphasis circuits for a video signal -&gt;,-&gt;Adaptive vertical gray scale filter for television scan converter -&gt;Noise reduction apparatus for video signal -&gt;Noise reduction circuit for video signal -&gt;Noise reducing system for video signal -&gt;Complementary pre-emphasis and de-emphasis circuits for a video signal -&gt;,-&gt;Adaptive vertical gray scale filter for television scan converter -&gt;Video noise reduction circuit -&gt;Noise reduction apparatus for video signal -&gt;Noise reduction circuit for video signal -&gt;Noise reducing system for video signal -&gt;VTR With equalizer -&gt;Complementary pre-emphasis and de-emphasis circuits for a video signal -&gt;,-&gt;Adaptive vertical gray scale filter for television scan converter -&gt;Noise reduction apparatus for video signal -&gt;Noise reduction circuit for video signal -&gt;Noise reducing system for video signal -&gt;VTR With equalizer -&gt;Complementary pre-emphasis and de-emphasis circuits for a video signal -&gt;,Method and apparatus for motion aperture correction 
414407508,false,,finalized,5,2/15/2014 21:14:18,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,0.6,Electrical Connectors,-&gt;Terminal block -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Insulated terminal and module -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Cutting and clamping sleeve contact 
414407509,false,,finalized,5,2/15/2014 21:13:19,"-&gt;2-substituted disindenylmetallocenes, process for their preparation, and -&gt;Catalyst systems for producing polyolefins having a broad molecular -&gt;Vinylidene olefin process -&gt;",0.4,Process and catalyst for producing polyethylene having a broad molecular ,-&gt;Process for the preparation of an olefin polymer -&gt;Polypropylene wax and process for the production thereof -&gt;Process for the preparation of polyolefins -&gt;,"-&gt;2-substituted disindenylmetallocenes, process for their preparation, and -&gt;Catalyst for producing hemiisotactic polypropylene -&gt;","-&gt;2-substituted disindenylmetallocenes, process for their preparation, and -&gt;Catalyst systems for producing polyolefins having a broad molecular -&gt;Vinylidene olefin process -&gt;","-&gt;2-substituted disindenylmetallocenes, process for their preparation, and -&gt;Hafnium metallocene catalyst for the polymerization of olefins -&gt;",-&gt;Process and catalyst for producing syndiotactic polyolefins -&gt;Supported polymerization catalyst -&gt;,Metallocenes and processes therefor and therewith 
414407510,false,,finalized,5,2/15/2014 21:14:43,-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Immobilization of lead and cadmium in fly ash -&gt;Method of making a building material -&gt;Utilization of dry scrubber waste materials -&gt;,0.4,Light weight aggregate and method for making same ,-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Process for manufacturing aggregate from ash residue -&gt;Immobilization of lead and cadmium in fly ash -&gt;Method of making a building material -&gt;Utilization of dry scrubber waste materials -&gt;,-&gt;Synthetic cover for waste piles -&gt;Utilization of dry scrubber waste materials -&gt;,"-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Fill, covering material and embedding material incorporating a hydraulic -&gt;Utilization of dry scrubber waste materials -&gt;",-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Utilization of dry scrubber waste materials -&gt;,-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Immobilization of lead and cadmium in fly ash -&gt;Method of making a building material -&gt;Utilization of dry scrubber waste materials -&gt;,Process for treating waste materials with concentrated acid and the 
414407511,false,,finalized,5,2/15/2014 21:14:18,-&gt;Method of fabricating a SOI transistor with pocket implant and -&gt;Electrically programmable floating gate semiconductor memory device -&gt;Method of making high coupling ratio DMOS electrically programmable ROM -&gt;Photoresist masking in manufacture of semiconductor device -&gt;,0.6,Method for forming a narrow channel length MOS field effect transistor ,-&gt;ROM and process for producing the same -&gt;Programming power paths in an IC by combined depletion and enhancement -&gt;,-&gt;Method of fabricating complementary semiconductor device -&gt;High/low doping profile for twin well process -&gt;Process of making dual well CMOS semiconductor structure with aligned -&gt;Method of controlling MOSFET threshold voltage with self-aligned channel -&gt;,-&gt;Method of manufacturing a semiconductor device comprising a silicon body -&gt;Method of making a fast IGFET -&gt;Photoresist masking in manufacture of semiconductor device -&gt;,-&gt;Method of fabricating a SOI transistor with pocket implant and -&gt;Process for forming LDD MOS/CMOS structures -&gt;Method of making MOSFET by multiple implantations followed by a -&gt;,-&gt;Method of fabricating a SOI transistor with pocket implant and -&gt;Electrically programmable floating gate semiconductor memory device -&gt;Method of making high coupling ratio DMOS electrically programmable ROM -&gt;Photoresist masking in manufacture of semiconductor device -&gt;,Fabrication method for a semiconductor device on a semiconductor on 
414407512,false,,finalized,5,2/15/2014 21:13:19,-&gt;Polyurethane latexes from NCO prepolymers chain extended with -&gt;Process for preparation of cationic resin aqueous emulsions -&gt;Stable polyurethane dispersions and method therefor -&gt;,0.4,Synthetic Resins or Natural Rubbers  Part of the Class 520 Series,-&gt;Polyurethane latexes from NCO prepolymers chain extended with -&gt;Process for preparation of cationic resin aqueous emulsions -&gt;Stable polyurethane dispersions and method therefor -&gt;,-&gt;Process for the preparation of stable aqueous dispersions of -&gt;Aqueous polyurethane dispersions from solvent-free prepolymers using -&gt;,"-&gt;Stable, aqueous dispersions of polyurethane-ureas -&gt;Process for the preparation of aqueous dispersions or solutions of -&gt;","-&gt;Stable, colloidal, aqueous dispersions of cross-linked urea-urethane -&gt;Process for the production of aqueous dispersions or solutions of -&gt;Aqueous polyurethane dispersions from solvent-free prepolymers using -&gt;","-&gt;Stable, aqueous dispersions of polyurethane-ureas -&gt;Aqueous polyurethane dispersions from solvent-free prepolymers using -&gt;",Aqueous polyurethane-ureas dispersions and their use for the production 
414407513,false,,finalized,5,2/15/2014 21:13:01,-&gt;Spacer with integral zircaloy springs -&gt;Composite spacer with inconel grid and zircaloy band -&gt;,0.4,Induced Nuclear Reactions  Processes Systems and Elements,-&gt;Spacer with integral zircaloy springs -&gt;Nuclear reactor fuel assembly -&gt;Bracing grids for nuclear reactor fuel sub-assemblies -&gt;Nuclear reactor with fuel pin bracing grid -&gt;,-&gt;Spacer with integral zircaloy springs -&gt;Nuclear fuel assembly spacer and loop spring with enhanced flexibility -&gt;Nuclear fuel assembly spacer -&gt;Core and transition fuel assembly for a nuclear reactor -&gt;,-&gt;Fuel assembly and upper tie plate thereof -&gt;Fuel assembly -&gt;Nuclear reactor core containing fuel assemblies positioned adjacent core -&gt;Core and transition fuel assembly for a nuclear reactor -&gt;,-&gt;Spacer with integral zircaloy springs -&gt;Composite spacer with inconel grid and zircaloy band -&gt;,-&gt;Spacer with integral zircaloy springs -&gt;Device for the spacing and holding in place of fuel rods in a fuel -&gt;,Fuel assembly 
414407514,false,,finalized,5,2/15/2014 21:14:31,-&gt;Tensioner for belts -&gt;Self-contained type automatic belt tensioner -&gt;Tensioning device for belt or the like -&gt;,0.4,Wheel Substitutes for Land Vehicles,-&gt;Tensioner for belts -&gt;Self-contained type automatic belt tensioner -&gt;Tensioner for toothed drive belts -&gt;Tensioning device for belt or the like -&gt;,-&gt;Tensioner for belts -&gt;Tensioner for toothed drive belts -&gt;,-&gt;Tensioner for belts -&gt;Self-contained type automatic belt tensioner -&gt;Tensioning device for belt or the like -&gt;,-&gt;Hermetically sealed autotensioner -&gt;Free piston type auto-tensioner -&gt;Tensioning device for belt or the like -&gt;,-&gt;Free piston type auto-tensioner -&gt;Tensioning device for belt or the like -&gt;,Tensioner with reduced rattling 
