_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,choose_path,choose_path:confidence,end,path_1,path_2,path_3,path_4,path_5,start
414403580,false,,finalized,5,2/15/2014 21:37:32,-&gt;Optical component mounting -&gt;Process for aligning an optical fiber forming part of an optical -&gt;Socket for a detachable plug and socket connection for coupling an -&gt;Method for regulating the output power of a semiconductor laser -&gt;,0.4,Optical radiation generator electrically controlled ,-&gt;Method for positioning and bonding a solid body to a support base -&gt;Universal optical waveguide alignment ferrule -&gt;Molded optical fiber connector -&gt;,-&gt;Method for positioning and bonding a solid body to a support base -&gt;Light emitting assembly and a method of making same -&gt;Electroluminescent diode and optical fiber assembly -&gt;,-&gt;Optical component mounting -&gt;Electroluminescent diode and optical fiber assembly -&gt;,-&gt;Optical component mounting -&gt;Process for aligning an optical fiber forming part of an optical -&gt;Socket for a detachable plug and socket connection for coupling an -&gt;Method for regulating the output power of a semiconductor laser -&gt;,-&gt;Optical component mounting -&gt;Process for aligning an optical fiber forming part of an optical -&gt;Socket for a detachable plug and socket connection for coupling an -&gt;,Article that comprises a laser coupled to an optical fiber 
414403581,false,,finalized,5,2/15/2014 21:37:32,-&gt;Modular casing for a remote control having upper housing member -&gt;Universal remote control device -&gt;Reconfigurable remote control apparatus and method of using the same -&gt;Remote control system with key function display provisions -&gt;,0.4,Remote control transmitter system ,-&gt;Modular casing for a remote control having upper housing member -&gt;Universal remote control device -&gt;,-&gt;Modular casing for a remote control having upper housing member -&gt;Remote command apparatus -&gt;Learning remote control device -&gt;Learning-functionalized remote control receiver -&gt;Remotely controllable electronic apparatus -&gt;,-&gt;Modular casing for a remote control having upper housing member -&gt;Remote command apparatus -&gt;Learning remote control device -&gt;Remote control system with key function display provisions -&gt;,-&gt;Modular casing for a remote control having upper housing member -&gt;Universal remote control device -&gt;Reconfigurable remote control apparatus and method of using the same -&gt;Remote control system with key function display provisions -&gt;,-&gt;Modular casing for a remote control having upper housing member -&gt;Remote command apparatus -&gt;Learning remote control device -&gt;Remotely controllable electronic apparatus -&gt;,Autoclavable remote hand control 
414403582,false,,finalized,5,2/15/2014 21:10:15,-&gt;Paper discharge apparatus having a feed controller -&gt;Heat transfer recording apparatus with a common drive source for -&gt;Thermal transfer recording method and apparatus -&gt;Recording paper feeding apparatus -&gt;,0.4,Presses,-&gt;Recording medium feed mechanism for a printer and method of medium feed -&gt;Printer for printing on multiple types of printing sheets -&gt;Printer system for enabling user to select various forms-feed modes -&gt;Electronic printer equipped with detecting device,-&gt;Paper discharge apparatus having a feed controller -&gt;Heat transfer recording apparatus with a common drive source for -&gt;Thermal transfer recording method and apparatus -&gt;Recording paper feeding apparatus -&gt;,-&gt;Recording apparatus and method of transporting recording paper -&gt;Recording paper feeding apparatus -&gt;,-&gt;Heat transfer recording apparatus with a common drive source for -&gt;Thermal transfer recording method and apparatus -&gt;Recording paper feeding apparatus -&gt;,-&gt;Thermal transfer recording method and apparatus -&gt;Recording paper feeding apparatus -&gt;,Paper discharge apparatus 
414403583,false,,finalized,5,2/15/2014 21:09:31,-&gt;GPS and satellite navigation system -&gt;GPS and satelite navigation system -&gt;Dual satellite navigation system -&gt;System for determining the location of an airborne vehicle to the earth -&gt;,0.4,Aeronautics,-&gt;Remote control system for a missile -&gt;,-&gt;GPS tracking system -&gt;Exploration system and method for high-accuracy and high-confidence -&gt;Dual satellite navigation system -&gt;Position determination and message transfer system employing satellites -&gt;System for determining the location of an airborne v,-&gt;GPS and satellite navigation system -&gt;GPS and satelite navigation system -&gt;Dual satellite navigation system -&gt;Position determination and message transfer system employing satellites -&gt;System for determining the location of an airborne vehicle to the ear,-&gt;GPS and satellite navigation system -&gt;GPS and satelite navigation system -&gt;Dual satellite navigation system -&gt;System for determining the location of an airborne vehicle to the earth -&gt;,-&gt;GPS tracking system -&gt;Transdigitizer for relaying signals from global positioning system (GPS) -&gt;System for determining the location of an airborne vehicle to the earth -&gt;,Range safety tracking and data processing system 
414403584,false,,finalized,5,2/15/2014 21:09:45,-&gt;Process for the preparation of urethanes -&gt;Process for preparing aromatic urethanes -&gt;Process for preparing aromatic urethanes -&gt;Process for the manufacture of urethanes -&gt;,0.4,Organic Compounds  Part of the Class 532570 Series,-&gt;Process for the manufacture of carbamates -&gt;Process for preparing aromatic urethanes -&gt;Process for the manufacture of urethanes -&gt;,-&gt;Process for the manufacture of carbamates -&gt;Process for the manufacture of urethanes -&gt;,-&gt;Process for the manufacture of carbamates -&gt;Process for preparing aromatic urethanes -&gt;Process for preparing aromatic urethanes -&gt;Process for the manufacture of urethanes -&gt;,-&gt;Process for the manufacture of carbamates -&gt;Process for preparing aromatic urethanes -&gt;Process for the manufacture of urethanes -&gt;,-&gt;Process for the preparation of urethanes -&gt;Process for preparing aromatic urethanes -&gt;Process for preparing aromatic urethanes -&gt;Process for the manufacture of urethanes -&gt;,Carbamate ester production 
414403585,false,,finalized,5,2/15/2014 21:10:05,-&gt;Manufacturing method of a capacitor having a storage electrode whose -&gt;Method of manufacturing a semiconductor memory using dummy source/drain -&gt;Semiconductor memory device with stacked capacitor structure and the -&gt;Semiconductor memory device having st,0.6,Semiconductor memory device ,-&gt;Stacked multi-poly spacers with double cell plate capacitor -&gt;Method of making stacked E-cell capacitor DRAM cell -&gt;Method of making a dram cell with stacked capacitor -&gt;Process for producing memory cell having stacked capacitor -&gt;,-&gt;Manufacturing method of a capacitor having a storage electrode whose -&gt;Method of manufacturing a semiconductor memory using dummy source/drain -&gt;Semiconductor memory device with stacked capacitor structure and the -&gt;Semiconductor memory device having st,-&gt;Stacked multi-poly spacers with double cell plate capacitor -&gt;Method of making stacked E-cell capacitor DRAM cell -&gt;Method of making a dram cell with stacked capacitor -&gt;Transistor varactor for dynamics semiconductor storage means -&gt;Semiconductor memory,-&gt;Method of fabricating a vertical parallel cell capacitor having a -&gt;Method of making stacked E-cell capacitor DRAM cell -&gt;Dynamic random access memory device including a stack capacitor -&gt;Process for producing memory cell having stacked capacitor -&gt;,-&gt;Method of fabricating a vertical parallel cell capacitor having a -&gt;Method of making stacked E-cell capacitor DRAM cell -&gt;Method of making a dram cell with stacked capacitor -&gt;Semiconductor memory device having stacked capacitor-type memory cells -&gt;,Fabrication process for semiconductor device 
414403586,false,,finalized,5,2/15/2014 21:10:24,-&gt;Endless belt sanding block -&gt;Sanding block -&gt;,0.6,Abrading,-&gt;Endless belt sanding block -&gt;Hand-operated grinding or polishing tool -&gt;Abrasive finishing tool -&gt;,-&gt;Endless belt sanding block -&gt;Sanding block -&gt;,-&gt;Endless belt sanding block -&gt;Abrasive tool -&gt;,-&gt;Endless belt sanding block -&gt;Abrasive tool -&gt;Abrasive finishing tool -&gt;,-&gt;Endless belt sanding block -&gt;,Method and apparatus for sanding a plurality of work-pieces having 
414403587,false,,finalized,6,2/15/2014 21:11:03,-&gt;High density backplane connector -&gt;Electrical connector utilizing flexible electrical circuitry -&gt;Connector arrangement -&gt;,0.5,Connector mechanisms ,-&gt;High density backplane connector -&gt;Electrical connector utilizing flexible electrical circuitry -&gt;High density flexible circuit connector -&gt;Connector arrangement -&gt;,-&gt;High density backplane connector -&gt;High density connector with contact wipe -&gt;,-&gt;High density backplane connector -&gt;High density connector with contact wipe -&gt;Connector assembly with movable carriage -&gt;,-&gt;High density backplane connector -&gt;Electrical connector utilizing flexible electrical circuitry -&gt;Connector arrangement -&gt;,-&gt;High density backplane connector -&gt;Electrical connector utilizing flexible electrical circuitry -&gt;Connector arrangement -&gt;,Electrical connectors 
414403588,false,,finalized,5,2/15/2014 21:10:33,-&gt;Pre-emphasis and de-emphasis filters for a composite NTSC format video -&gt;Complementary pre-emphasis and de-emphasis circuits for a video signal -&gt;,0.4,Wave Transmission Lines and Networks,-&gt;Apparatus for temporally processing a video signal -&gt;Pre-emphasis and de-emphasis filters for a composite NTSC format video -&gt;Complementary pre-emphasis and de-emphasis circuits for a video signal -&gt;,-&gt;Pre-emphasis and de-emphasis filters for a composite NTSC format video -&gt;Complementary pre-emphasis and de-emphasis circuits for a video signal -&gt;,-&gt;Adaptive vertical gray scale filter for television scan converter -&gt;Noise reduction apparatus for video signal -&gt;Noise reduction circuit for video signal -&gt;Noise reducing system for video signal -&gt;Complementary pre-emphasis and de-emphasis circuits for ,-&gt;Adaptive vertical gray scale filter for television scan converter -&gt;Video noise reduction circuit -&gt;Noise reduction apparatus for video signal -&gt;Noise reduction circuit for video signal -&gt;Noise reducing system for video signal -&gt;VTR With equalizer -&gt;Com,-&gt;Adaptive vertical gray scale filter for television scan converter -&gt;Noise reduction apparatus for video signal -&gt;Noise reduction circuit for video signal -&gt;Noise reducing system for video signal -&gt;VTR With equalizer -&gt;Complementary pre-emphasis and de-e,Method and apparatus for motion aperture correction 
414403589,false,,finalized,5,2/15/2014 21:39:02,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,0.8,Electrical Connectors,-&gt;Terminal block -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Insulated terminal and module -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Cutting and clamping sleeve contact 
414403590,false,,finalized,5,2/15/2014 21:40:53,-&gt;Supported polymerization catalyst -&gt;,0.4,Process and catalyst for producing polyethylene having a broad molecular ,-&gt;Supported polymerization catalyst -&gt;,-&gt;Process for the preparation of an olefin polymer -&gt;Process for the preparation of polyolefins -&gt;,-&gt;Supported polymerization catalyst -&gt;New polymerization catalyst -&gt;,-&gt;Process for the preparation of an olefin polymer -&gt;Polypropylene wax and process for the production thereof -&gt;Process for the preparation of polyolefins -&gt;,"-&gt;Bridged, chiral metallocenes, processes for their preparation and their -&gt;Process for the preparation of polyolefins -&gt;",Metallocenes and processes therefor and therewith 
414403591,false,,finalized,5,2/15/2014 21:09:57,-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Process for manufacturing aggregate from ash residue -&gt;Immobilization of lead and cadmium in fly ash -&gt;Method of making a building material -&gt;Utilization of dry scrubber waste materials -&gt;,0.4,Light weight aggregate and method for making same ,"-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Fill, covering material and embedding material incorporating a hydraulic -&gt;Utilization of dry scrubber waste materials -&gt;",-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Process for manufacturing aggregate from ash residue -&gt;Immobilization of lead and cadmium in fly ash -&gt;Method of making a building material -&gt;Utilization of dry scrubber waste materials -&gt;,-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Utilization of dry scrubber waste materials -&gt;,-&gt;Synthetic cover for waste piles -&gt;Utilization of dry scrubber waste materials -&gt;,-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Immobilization of lead and cadmium in fly ash -&gt;Method of making a building material -&gt;Utilization of dry scrubber waste materials -&gt;,Process for treating waste materials with concentrated acid and the 
414403592,false,,finalized,5,2/15/2014 21:11:05,-&gt;Method of fabricating a SOI transistor with pocket implant and -&gt;Process for forming LDD MOS/CMOS structures -&gt;Method of making MOSFET by multiple implantations followed by a -&gt;,0.6,Method for forming a narrow channel length MOS field effect transistor ,-&gt;ROM and process for producing the same -&gt;Programming power paths in an IC by combined depletion and enhancement -&gt;,-&gt;Method of fabricating complementary semiconductor device -&gt;High/low doping profile for twin well process -&gt;Process of making dual well CMOS semiconductor structure with aligned -&gt;Method of controlling MOSFET threshold voltage with self-aligned channel -,-&gt;Method of manufacturing a semiconductor device comprising a silicon body -&gt;Method of making a fast IGFET -&gt;Photoresist masking in manufacture of semiconductor device -&gt;,-&gt;Method of fabricating a SOI transistor with pocket implant and -&gt;Process for forming LDD MOS/CMOS structures -&gt;Method of making MOSFET by multiple implantations followed by a -&gt;,-&gt;Method of fabricating a SOI transistor with pocket implant and -&gt;Electrically programmable floating gate semiconductor memory device -&gt;Method of making high coupling ratio DMOS electrically programmable ROM -&gt;Photoresist masking in manufacture of semico,Fabrication method for a semiconductor device on a semiconductor on 
414403593,false,,finalized,6,2/15/2014 21:10:39,-&gt;Process for the preparation of stable aqueous dispersions of -&gt;Leather dressing composition of an aqueous emulsion of solvent solutions -&gt;Polyurethane casein coating composition -&gt;,0.5,Synthetic Resins or Natural Rubbers  Part of the Class 520 Series,-&gt;Aqueous polyurethane dispersions from solvent-free prepolymers using -&gt;,-&gt;Polyurethane latexes from NCO prepolymers chain extended with -&gt;Process for preparation of cationic resin aqueous emulsions -&gt;Stable polyurethane dispersions and method therefor -&gt;,"-&gt;Stable, colloidal, aqueous dispersions of cross-linked urea-urethane -&gt;Polyurethanes which are dispersible or soluble in water and a process -&gt;Aqueous polyurethane dispersions from solvent-free prepolymers using -&gt;","-&gt;Stable, aqueous dispersions of polyurethane-ureas -&gt;Process for the preparation of aqueous dispersions or solutions of -&gt;",-&gt;Process for the preparation of stable aqueous dispersions of -&gt;Leather dressing composition of an aqueous emulsion of solvent solutions -&gt;Polyurethane casein coating composition -&gt;,Aqueous polyurethane-ureas dispersions and their use for the production 
414403594,false,,finalized,6,2/15/2014 21:15:14,-&gt;Spacer with integral zircaloy springs -&gt;Nuclear reactor fuel assembly -&gt;Bracing grids for nuclear reactor fuel sub-assemblies -&gt;Nuclear reactor with fuel pin bracing grid -&gt;,0.3333,Induced Nuclear Reactions  Processes Systems and Elements,-&gt;Spacer with integral zircaloy springs -&gt;Nuclear reactor fuel assembly -&gt;Bracing grids for nuclear reactor fuel sub-assemblies -&gt;Nuclear reactor with fuel pin bracing grid -&gt;,-&gt;Spacer with integral zircaloy springs -&gt;Nuclear fuel assembly spacer and loop spring with enhanced flexibility -&gt;Nuclear fuel assembly spacer -&gt;Core and transition fuel assembly for a nuclear reactor -&gt;,-&gt;Fuel assembly and upper tie plate thereof -&gt;Fuel assembly -&gt;Nuclear reactor core containing fuel assemblies positioned adjacent core -&gt;Core and transition fuel assembly for a nuclear reactor -&gt;,-&gt;Spacer with integral zircaloy springs -&gt;Composite spacer with inconel grid and zircaloy band -&gt;,-&gt;Spacer with integral zircaloy springs -&gt;Device for the spacing and holding in place of fuel rods in a fuel -&gt;,Fuel assembly 
414403595,false,,finalized,5,2/15/2014 21:10:52,-&gt;Tensioner for belts -&gt;Self-contained type automatic belt tensioner -&gt;Tensioning device for belt or the like -&gt;,0.4,Wheel Substitutes for Land Vehicles,-&gt;Tensioner for belts -&gt;Self-contained type automatic belt tensioner -&gt;Tensioner for toothed drive belts -&gt;Tensioning device for belt or the like -&gt;,-&gt;Hermetically sealed autotensioner -&gt;Free piston type auto-tensioner -&gt;Tensioning device for belt or the like -&gt;,-&gt;Tensioner for belts -&gt;Self-contained type automatic belt tensioner -&gt;Tensioner for toothed drive belts -&gt;,-&gt;Tensioner for belts -&gt;Self-contained type automatic belt tensioner -&gt;Tensioning device for belt or the like -&gt;,-&gt;Tensioner for belts -&gt;Tensioner for toothed drive belts -&gt;Tensioning device for belt or the like -&gt;,Tensioner with reduced rattling 
414403596,false,,finalized,5,2/15/2014 21:10:33,-&gt;Cyanamide-cured maleimide/epoxy resin blend -&gt;Bismaleimide resin composition containing epoxy resin and a phenolic -&gt;Bis-maleimide-epoxy compositions and prepregs -&gt;Thermosetting prepolymer from polyfunctional maleimide and bis maleimide -&gt;,0.4,Curable cycloaliphatic epoxy-polyimide compositions ,"-&gt;Cyanamide-cured maleimide/epoxy resin blend -&gt;Polyimide resin from bis-imide, polyphenol and dicyandiamide -&gt;Thermosetting prepolymer from polyfunctional maleimide and bis maleimide -&gt;",-&gt;Bismaleimide resin composition containing epoxy resin and a phenolic -&gt;Bis-maleimide-epoxy compositions and prepregs -&gt;Thermosetting prepolymer from polyfunctional maleimide and bis maleimide -&gt;,-&gt;Cyanamide-cured maleimide/epoxy resin blend -&gt;Bismaleimide resin composition containing epoxy resin and a phenolic -&gt;Bis-maleimide-epoxy compositions and prepregs -&gt;,"-&gt;Epoxy-polyimide blend for low temperature cure, high-performance resin -&gt;Bis-maleimide-epoxy compositions and prepregs -&gt;Thermosetting prepolymer from polyfunctional maleimide and bis maleimide -&gt;",-&gt;Cyanamide-cured maleimide/epoxy resin blend -&gt;Bismaleimide resin composition containing epoxy resin and a phenolic -&gt;Bis-maleimide-epoxy compositions and prepregs -&gt;Thermosetting prepolymer from polyfunctional maleimide and bis maleimide -&gt;,"Heat resistant resin compositions, articles and method "
414403597,false,,finalized,5,2/15/2014 21:09:42,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Method and apparatus for measuring photoreceptor voltage potential using -&gt;Adaptive bias control for tri-level xerography -&gt;Image recording apparatus detecting and controlling ima,0.4,Electricity  Electrical Systems and Devices,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Electrostatic image forming apparatus with charge controller -&gt;Method and means for determining a measu,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Method and apparatus for measuring photoreceptor voltage potential using -&gt;Adaptive bias control for tri-level xerography -&gt;Image recording apparatus detecting and controlling ima,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Cycle-up control scheme -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for stabilizing electrophotographic images -&gt;Apparatus ,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus provided with surface potential control device -&gt;Digitally regulated power supply for use in electrostatic  transfer -&gt;Apparatus for automatically regulati,Image forming apparatus with automatic voltage control 
414403598,true,,golden,28,"",-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Cycle-up control scheme -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for stabilizing electrophotographic images -&gt;Apparatus,0.28,Electrical Connectors,-&gt;Terminal block -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Method and apparatus for measuring photoreceptor voltage potential using -&gt;Adaptive bias control for tri-level xerography -&gt;Image recording apparatus detecting and controlling ima,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Cycle-up control scheme -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for stabilizing electrophotographic images -&gt;Apparatus ,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus provided with surface potential control device -&gt;Digitally regulated power supply for use in electrostatic  transfer -&gt;Apparatus for automatically regulati,Cutting and clamping sleeve contact 
414403599,true,,golden,25,"",-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,0.36,Process and catalyst for producing polyethylene having a broad molecular ,-&gt;Supported polymerization catalyst -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Insulated terminal and module -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Metallocenes and processes therefor and therewith 
414403600,true,,golden,27,"","-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Fill, covering material and embedding material incorporating a hydraulic -&gt;Utilization of dry scrubber waste materials -&gt;",0.28,Light weight aggregate and method for making same ,"-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Fill, covering material and embedding material incorporating a hydraulic -&gt;Utilization of dry scrubber waste materials -&gt;",-&gt;Process for the preparation of an olefin polymer -&gt;Process for the preparation of polyolefins -&gt;,-&gt;Supported polymerization catalyst -&gt;New polymerization catalyst -&gt;,-&gt;Process for the preparation of an olefin polymer -&gt;Polypropylene wax and process for the production thereof -&gt;Process for the preparation of polyolefins -&gt;,"-&gt;Bridged, chiral metallocenes, processes for their preparation and their -&gt;Process for the preparation of polyolefins -&gt;",Process for treating waste materials with concentrated acid and the 
414403601,true,,golden,20,"",-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Process for manufacturing aggregate from ash residue -&gt;Immobilization of lead and cadmium in fly ash -&gt;Method of making a building material -&gt;Utilization of dry scrubber waste materials -&gt;,0.4,Method for forming a narrow channel length MOS field effect transistor ,-&gt;ROM and process for producing the same -&gt;Programming power paths in an IC by combined depletion and enhancement -&gt;,-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Process for manufacturing aggregate from ash residue -&gt;Immobilization of lead and cadmium in fly ash -&gt;Method of making a building material -&gt;Utilization of dry scrubber waste materials -&gt;,-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Utilization of dry scrubber waste materials -&gt;,-&gt;Synthetic cover for waste piles -&gt;Utilization of dry scrubber waste materials -&gt;,-&gt;Synthetic cover for waste piles -&gt;Disposal of waste ash -&gt;Immobilization of lead and cadmium in fly ash -&gt;Method of making a building material -&gt;Utilization of dry scrubber waste materials -&gt;,Fabrication method for a semiconductor device on a semiconductor on 
414403602,true,,golden,30,"",-&gt;Method of manufacturing a semiconductor device comprising a silicon body -&gt;Method of making a fast IGFET -&gt;Photoresist masking in manufacture of semiconductor device -&gt;,0.24,Synthetic Resins or Natural Rubbers  Part of the Class 520 Series,-&gt;Aqueous polyurethane dispersions from solvent-free prepolymers using -&gt;,-&gt;Method of fabricating complementary semiconductor device -&gt;High/low doping profile for twin well process -&gt;Process of making dual well CMOS semiconductor structure with aligned -&gt;Method of controlling MOSFET threshold voltage with self-aligned channel -,-&gt;Method of manufacturing a semiconductor device comprising a silicon body -&gt;Method of making a fast IGFET -&gt;Photoresist masking in manufacture of semiconductor device -&gt;,-&gt;Method of fabricating a SOI transistor with pocket implant and -&gt;Process for forming LDD MOS/CMOS structures -&gt;Method of making MOSFET by multiple implantations followed by a -&gt;,-&gt;Method of fabricating a SOI transistor with pocket implant and -&gt;Electrically programmable floating gate semiconductor memory device -&gt;Method of making high coupling ratio DMOS electrically programmable ROM -&gt;Photoresist masking in manufacture of semico,Aqueous polyurethane-ureas dispersions and their use for the production 
414403603,false,,finalized,5,2/15/2014 21:10:05,"-&gt;Stable, colloidal, aqueous dispersions of cross-linked urea-urethane -&gt;Polyurethanes which are dispersible or soluble in water and a process -&gt;Aqueous polyurethane dispersions from solvent-free prepolymers using -&gt;",0.6,Induced Nuclear Reactions  Processes Systems and Elements,-&gt;Spacer with integral zircaloy springs -&gt;Nuclear reactor fuel assembly -&gt;Bracing grids for nuclear reactor fuel sub-assemblies -&gt;Nuclear reactor with fuel pin bracing grid -&gt;,-&gt;Polyurethane latexes from NCO prepolymers chain extended with -&gt;Process for preparation of cationic resin aqueous emulsions -&gt;Stable polyurethane dispersions and method therefor -&gt;,"-&gt;Stable, colloidal, aqueous dispersions of cross-linked urea-urethane -&gt;Polyurethanes which are dispersible or soluble in water and a process -&gt;Aqueous polyurethane dispersions from solvent-free prepolymers using -&gt;","-&gt;Stable, aqueous dispersions of polyurethane-ureas -&gt;Process for the preparation of aqueous dispersions or solutions of -&gt;",-&gt;Process for the preparation of stable aqueous dispersions of -&gt;Leather dressing composition of an aqueous emulsion of solvent solutions -&gt;Polyurethane casein coating composition -&gt;,Fuel assembly 
414403604,true,,golden,25,"",-&gt;Spacer with integral zircaloy springs -&gt;Device for the spacing and holding in place of fuel rods in a fuel -&gt;,0.28,Wheel Substitutes for Land Vehicles,-&gt;Tensioner for belts -&gt;Self-contained type automatic belt tensioner -&gt;Tensioner for toothed drive belts -&gt;Tensioning device for belt or the like -&gt;,-&gt;Spacer with integral zircaloy springs -&gt;Nuclear fuel assembly spacer and loop spring with enhanced flexibility -&gt;Nuclear fuel assembly spacer -&gt;Core and transition fuel assembly for a nuclear reactor -&gt;,-&gt;Fuel assembly and upper tie plate thereof -&gt;Fuel assembly -&gt;Nuclear reactor core containing fuel assemblies positioned adjacent core -&gt;Core and transition fuel assembly for a nuclear reactor -&gt;,-&gt;Spacer with integral zircaloy springs -&gt;Composite spacer with inconel grid and zircaloy band -&gt;,-&gt;Spacer with integral zircaloy springs -&gt;Device for the spacing and holding in place of fuel rods in a fuel -&gt;,Tensioner with reduced rattling 
414403605,true,,golden,25,"","-&gt;Cyanamide-cured maleimide/epoxy resin blend -&gt;Polyimide resin from bis-imide, polyphenol and dicyandiamide -&gt;Thermosetting prepolymer from polyfunctional maleimide and bis maleimide -&gt;",0.4,Curable cycloaliphatic epoxy-polyimide compositions ,"-&gt;Cyanamide-cured maleimide/epoxy resin blend -&gt;Polyimide resin from bis-imide, polyphenol and dicyandiamide -&gt;Thermosetting prepolymer from polyfunctional maleimide and bis maleimide -&gt;",-&gt;Hermetically sealed autotensioner -&gt;Free piston type auto-tensioner -&gt;Tensioning device for belt or the like -&gt;,-&gt;Tensioner for belts -&gt;Self-contained type automatic belt tensioner -&gt;Tensioner for toothed drive belts -&gt;,-&gt;Tensioner for belts -&gt;Self-contained type automatic belt tensioner -&gt;Tensioning device for belt or the like -&gt;,-&gt;Tensioner for belts -&gt;Tensioner for toothed drive belts -&gt;Tensioning device for belt or the like -&gt;,"Heat resistant resin compositions, articles and method "
